dia_busqueda,origen,destino,hora_salida,hora_llegada,duracion,num_vuelo,aerolinea,cod_aerolinea,precio
2019-04-15,Barcelona,London Luton,2019-04-22T10:50:00,2019-04-22T12:15:00,145,2264,easyJet,EZY,271.0
2019-04-15,Barcelona,London Heathrow,2019-04-22T20:35:00,2019-04-22T21:50:00,135,487,British Airways,BA,635.0
2019-04-15,Barcelona,London Heathrow,2019-04-22T10:10:00,2019-04-22T11:35:00,145,7475,British Airways,BA,635.0
2019-04-15,Barcelona,London Gatwick,2019-04-22T12:35:00,2019-04-22T13:55:00,140,5254,Vueling Airlines,VY,626.19
2019-04-15,Barcelona,London Gatwick,2019-04-22T20:30:00,2019-04-22T21:55:00,145,8578,easyJet,EZY,326.0
2019-04-15,Barcelona,London Heathrow,2019-04-22T20:35:00,2019-04-22T21:50:00,135,7487,British Airways,BA,635.0
2019-04-15,Barcelona,London Heathrow,2019-04-22T11:40:00,2019-04-22T13:05:00,145,7480,British Airways,BA,635.0
2019-04-15,Barcelona,London Gatwick,2019-04-22T17:25:00,2019-04-22T18:40:00,135,5502,Norwegian Air International,D8,349.9
2019-04-15,Barcelona,London Heathrow,2019-04-22T20:05:00,2019-04-22T21:25:00,140,407,British Airways,BA,505.0
2019-04-15,Barcelona,London Gatwick,2019-04-22T15:20:00,2019-04-22T16:50:00,150,8574,easyJet,EZY,338.42
2019-04-15,Barcelona,London Gatwick,2019-04-22T11:15:00,2019-04-22T12:45:00,150,8572,easyJet,EZY,293.0
2019-04-15,Barcelona,London Heathrow,2019-04-22T14:50:00,2019-04-22T16:10:00,140,475,British Airways,BA,635.0
2019-04-15,Barcelona,London Heathrow,2019-04-22T11:40:00,2019-04-22T13:05:00,145,479,British Airways,BA,635.0
2019-04-15,Barcelona,London Gatwick,2019-04-22T19:00:00,2019-04-22T20:20:00,140,7820,Vueling Airlines,VY,423.65
2019-04-15,Barcelona,London Heathrow,2019-04-22T07:10:00,2019-04-22T08:35:00,145,7478,British Airways,BA,503.67
2019-04-15,Barcelona,London Heathrow,2019-04-22T07:10:00,2019-04-22T08:35:00,145,477,British Airways,BA,337.86
2019-04-15,Barcelona,London Gatwick,2019-04-22T07:05:00,2019-04-22T08:25:00,140,7834,Vueling Airlines,VY,289.94
2019-04-15,Barcelona,London Gatwick,2019-04-22T07:05:00,2019-04-22T08:25:00,140,5047,Vueling Airlines,VY,304.95
2019-04-15,Barcelona,London Gatwick,2019-04-22T07:35:00,2019-04-22T08:55:00,140,7822,Vueling Airlines,VY,283.15
2019-04-15,Barcelona,London Gatwick,2019-04-22T19:00:00,2019-04-22T20:20:00,140,8066,Vueling Airlines,VY,631.54
2019-04-15,Barcelona,London Heathrow,2019-04-22T13:35:00,2019-04-22T14:55:00,140,7485,British Airways,BA,634.53
2019-04-15,Barcelona,London Gatwick,2019-04-22T07:35:00,2019-04-22T08:55:00,140,5198,Vueling Airlines,VY,304.95
2019-04-15,Barcelona,London Heathrow,2019-04-22T18:20:00,2019-04-22T19:40:00,140,481,British Airways,BA,635.0
2019-04-15,Barcelona,London Luton,2019-04-22T21:40:00,2019-04-22T23:00:00,140,2268,easyJet,EZY,293.0
2019-04-15,Barcelona,London Southend,2019-04-22T20:55:00,2019-04-22T22:15:00,140,7382,easyJet,EZY,273.0
2019-04-15,Barcelona,London Gatwick,2019-04-22T19:00:00,2019-04-22T20:20:00,140,5118,Vueling Airlines,VY,626.19
2019-04-15,Barcelona,London Gatwick,2019-04-22T07:05:00,2019-04-22T08:25:00,140,8079,Vueling Airlines,VY,347.35
2019-04-15,Barcelona,London Heathrow,2019-04-22T14:50:00,2019-04-22T16:10:00,140,7477,British Airways,BA,635.0
2019-04-15,Barcelona,London Gatwick,2019-04-22T07:35:00,2019-04-22T08:55:00,140,8068,Vueling Airlines,VY,347.35
2019-04-15,Barcelona,London Heathrow,2019-04-22T13:35:00,2019-04-22T14:55:00,140,485,British Airways,BA,632.27
2019-04-15,Barcelona,London Gatwick,2019-04-22T18:00:00,2019-04-22T19:25:00,145,8580,easyJet,EZY,326.0
2019-04-15,Barcelona,London Heathrow,2019-04-22T18:20:00,2019-04-22T19:40:00,140,7482,British Airways,BA,635.0
2019-04-15,Barcelona,London Gatwick,2019-04-22T07:10:00,2019-04-22T08:35:00,145,8570,easyJet,EZY,244.0
2019-04-15,Barcelona,London Heathrow,2019-04-22T10:10:00,2019-04-22T11:35:00,145,473,British Airways,BA,635.0
2019-04-15,Barcelona,London Stansted,2019-04-22T06:20:00,2019-04-22T07:50:00,150,9811,Ryanair,FR,138.15
2019-04-15,Barcelona,London Gatwick,2019-04-22T12:35:00,2019-04-22T13:55:00,140,7826,Vueling Airlines,VY,423.65
2019-04-15,Barcelona,London Luton,2019-04-22T16:35:00,2019-04-22T18:00:00,145,2266,easyJet,EZY,315.0
2019-04-15,Barcelona,London Gatwick,2019-04-22T12:20:00,2019-04-22T13:50:00,150,8576,easyJet,EZY,293.0
2019-04-15,Barcelona,London Gatwick,2019-04-22T10:45:00,2019-04-22T12:10:00,145,2433,Norwegian Air International,D8,337.15
2019-04-15,Barcelona,London Gatwick,2019-04-22T12:35:00,2019-04-22T13:55:00,140,8072,Vueling Airlines,VY,631.54
2019-04-15,Barcelona,London Heathrow,2019-04-29T18:20:00,2019-04-29T19:40:00,140,481,British Airways,BA,505.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T10:50:00,2019-04-29T12:10:00,140,5705,Vueling Airlines,VY,107.79
2019-04-15,Barcelona,London Luton,2019-04-29T19:50:00,2019-04-29T21:05:00,135,7808,Ryanair,FR,109.13
2019-04-15,Barcelona,London Gatwick,2019-04-29T07:35:00,2019-04-29T08:55:00,140,5198,Vueling Airlines,VY,110.19
2019-04-15,Barcelona,London Gatwick,2019-04-29T10:50:00,2019-04-29T12:10:00,140,8081,Vueling Airlines,VY,102.96
2019-04-15,Barcelona,London Southend,2019-04-29T20:55:00,2019-04-29T22:15:00,140,7382,easyJet,EZY,70.76
2019-04-15,Barcelona,London Gatwick,2019-04-29T07:05:00,2019-04-29T08:25:00,140,8079,Vueling Airlines,VY,117.4
2019-04-15,Barcelona,London Heathrow,2019-04-29T11:40:00,2019-04-29T13:05:00,145,479,British Airways,BA,505.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T07:35:00,2019-04-29T08:55:00,140,8068,Vueling Airlines,VY,117.4
2019-04-15,Barcelona,London Gatwick,2019-04-29T11:15:00,2019-04-29T12:45:00,150,8572,easyJet,EZY,97.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T19:00:00,2019-04-29T20:20:00,140,7820,Vueling Airlines,VY,94.75
2019-04-15,Barcelona,London Gatwick,2019-04-29T07:05:00,2019-04-29T08:25:00,140,5047,Vueling Airlines,VY,117.89
2019-04-15,Barcelona,London Gatwick,2019-04-29T17:25:00,2019-04-29T18:45:00,140,7824,Vueling Airlines,VY,94.75
2019-04-15,Barcelona,London Heathrow,2019-04-29T20:35:00,2019-04-29T21:50:00,135,7487,British Airways,BA,191.52
2019-04-15,Barcelona,London Gatwick,2019-04-29T19:40:00,2019-04-29T21:00:00,140,7828,Vueling Airlines,VY,86.15
2019-04-15,Barcelona,London Gatwick,2019-04-29T17:25:00,2019-04-29T18:40:00,135,5502,Norwegian Air International,D8,113.75
2019-04-15,Barcelona,London Heathrow,2019-04-29T20:05:00,2019-04-29T21:25:00,140,407,British Airways,BA,187.55
2019-04-15,Barcelona,London Luton,2019-04-29T10:50:00,2019-04-29T12:15:00,145,2264,easyJet,EZY,87.0
2019-04-15,Barcelona,London Stansted,2019-04-29T14:20:00,2019-04-29T15:50:00,150,9015,Ryanair,FR,81.69
2019-04-15,Barcelona,London Heathrow,2019-04-29T10:10:00,2019-04-29T11:35:00,145,7475,British Airways,BA,507.13
2019-04-15,Barcelona,London Heathrow,2019-04-29T11:40:00,2019-04-29T13:05:00,145,7480,British Airways,BA,508.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T20:30:00,2019-04-29T21:55:00,145,8578,easyJet,EZY,90.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T12:20:00,2019-04-29T13:50:00,150,8576,easyJet,EZY,101.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T12:35:00,2019-04-29T13:55:00,140,8072,Vueling Airlines,VY,117.4
2019-04-15,Barcelona,London Gatwick,2019-04-29T19:40:00,2019-04-29T21:00:00,140,5552,Vueling Airlines,VY,107.79
2019-04-15,Barcelona,London Heathrow,2019-04-29T13:35:00,2019-04-29T14:55:00,140,7485,British Airways,BA,508.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T10:50:00,2019-04-29T12:10:00,140,7836,Vueling Airlines,VY,89.45
2019-04-15,Barcelona,London Gatwick,2019-04-29T19:00:00,2019-04-29T20:20:00,140,8066,Vueling Airlines,VY,117.4
2019-04-15,Barcelona,London Gatwick,2019-04-29T07:35:00,2019-04-29T08:55:00,140,7822,Vueling Airlines,VY,94.75
2019-04-15,Barcelona,London Gatwick,2019-04-29T17:25:00,2019-04-29T18:45:00,140,8070,Vueling Airlines,VY,117.4
2019-04-15,Barcelona,London Stansted,2019-04-29T06:20:00,2019-04-29T07:50:00,150,9811,Ryanair,FR,61.19
2019-04-15,Barcelona,London Luton,2019-04-29T21:40:00,2019-04-29T23:00:00,140,2268,easyJet,EZY,124.0
2019-04-15,Barcelona,London Heathrow,2019-04-29T13:35:00,2019-04-29T14:55:00,140,485,British Airways,BA,505.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T18:00:00,2019-04-29T19:25:00,145,8580,easyJet,EZY,172.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T07:05:00,2019-04-29T08:25:00,140,7834,Vueling Airlines,VY,95.77
2019-04-15,Barcelona,London Gatwick,2019-04-29T19:00:00,2019-04-29T20:20:00,140,5118,Vueling Airlines,VY,110.19
2019-04-15,Barcelona,London Heathrow,2019-04-29T14:50:00,2019-04-29T16:10:00,140,7477,British Airways,BA,508.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T17:25:00,2019-04-29T18:45:00,140,5521,Vueling Airlines,VY,110.19
2019-04-15,Barcelona,London Heathrow,2019-04-29T14:50:00,2019-04-29T16:10:00,140,475,British Airways,BA,505.0
2019-04-15,Barcelona,London Heathrow,2019-04-29T07:10:00,2019-04-29T08:35:00,145,7478,British Airways,BA,635.81
2019-04-15,Barcelona,London Heathrow,2019-04-29T07:10:00,2019-04-29T08:35:00,145,477,British Airways,BA,635.0
2019-04-15,Barcelona,London Stansted,2019-04-29T18:40:00,2019-04-29T20:10:00,150,9815,Ryanair,FR,61.19
2019-04-15,Barcelona,London Gatwick,2019-04-29T15:20:00,2019-04-29T16:50:00,150,8574,easyJet,EZY,115.0
2019-04-15,Barcelona,London Stansted,2019-04-29T10:50:00,2019-04-29T12:20:00,150,9045,Ryanair,FR,51.4
2019-04-15,Barcelona,London Gatwick,2019-04-29T12:35:00,2019-04-29T13:55:00,140,5254,Vueling Airlines,VY,110.19
2019-04-15,Barcelona,London Heathrow,2019-04-29T20:35:00,2019-04-29T21:50:00,135,487,British Airways,BA,187.55
2019-04-15,Barcelona,London Heathrow,2019-04-29T18:20:00,2019-04-29T19:40:00,140,7482,British Airways,BA,508.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T19:40:00,2019-04-29T21:00:00,140,8074,Vueling Airlines,VY,102.96
2019-04-15,Barcelona,London Heathrow,2019-04-29T10:10:00,2019-04-29T11:35:00,145,473,British Airways,BA,337.33
2019-04-15,Barcelona,London Gatwick,2019-04-29T10:45:00,2019-04-29T12:10:00,145,2433,Norwegian Air International,D8,102.9
2019-04-15,Barcelona,London Gatwick,2019-04-29T07:10:00,2019-04-29T08:35:00,145,8570,easyJet,EZY,108.0
2019-04-15,Barcelona,London Luton,2019-04-29T16:35:00,2019-04-29T18:00:00,145,2266,easyJet,EZY,167.0
2019-04-15,Barcelona,London Gatwick,2019-04-29T12:35:00,2019-04-29T13:55:00,140,7826,Vueling Airlines,VY,94.75
2019-04-15,Barcelona,London Gatwick,2019-05-06T07:05:00,2019-05-06T08:25:00,140,7834,Vueling Airlines,VY,89.45
2019-04-15,Barcelona,London Gatwick,2019-05-06T19:00:00,2019-05-06T20:20:00,140,8066,Vueling Airlines,VY,303.91
2019-04-15,Barcelona,London Heathrow,2019-05-06T14:50:00,2019-05-06T16:10:00,140,7477,British Airways,BA,342.41
2019-04-15,Barcelona,London Gatwick,2019-05-06T07:35:00,2019-05-06T08:55:00,140,7822,Vueling Airlines,VY,94.75
2019-04-15,Barcelona,London Gatwick,2019-05-06T10:50:00,2019-05-06T12:10:00,140,7836,Vueling Airlines,VY,103.36
2019-04-15,Barcelona,London Heathrow,2019-05-06T13:35:00,2019-05-06T14:55:00,140,485,British Airways,BA,262.0
2019-04-15,Barcelona,London Gatwick,2019-05-06T18:00:00,2019-05-06T19:25:00,145,8580,easyJet,EZY,254.37
2019-04-15,Barcelona,London Gatwick,2019-05-06T19:00:00,2019-05-06T20:20:00,140,5118,Vueling Airlines,VY,216.66
2019-04-15,Barcelona,London Gatwick,2019-05-06T17:25:00,2019-05-06T18:45:00,140,8070,Vueling Airlines,VY,289.9
2019-04-15,Barcelona,London Heathrow,2019-05-06T14:50:00,2019-05-06T16:10:00,140,475,British Airways,BA,335.0
2019-04-15,Barcelona,London Stansted,2019-05-06T06:20:00,2019-05-06T07:50:00,150,9811,Ryanair,FR,57.82
2019-04-15,Barcelona,London Luton,2019-05-06T21:40:00,2019-05-06T23:00:00,140,2268,easyJet,EZY,160.07
2019-04-15,Barcelona,London Stansted,2019-05-06T18:40:00,2019-05-06T20:10:00,150,9815,Ryanair,FR,155.03
2019-04-15,Barcelona,London Heathrow,2019-05-06T07:10:00,2019-05-06T08:35:00,145,7478,British Airways,BA,118.42
2019-04-15,Barcelona,London Heathrow,2019-05-06T07:10:00,2019-05-06T08:35:00,145,477,British Airways,BA,110.59
2019-04-15,Barcelona,London Stansted,2019-05-06T10:50:00,2019-05-06T12:20:00,150,9045,Ryanair,FR,109.13
2019-04-15,Barcelona,London Heathrow,2019-05-06T20:35:00,2019-05-06T21:50:00,135,487,British Airways,BA,262.0
2019-04-15,Barcelona,London Gatwick,2019-05-06T15:20:00,2019-05-06T16:50:00,150,8574,easyJet,EZY,192.58
2019-04-15,Barcelona,London Gatwick,2019-05-06T12:35:00,2019-05-06T13:55:00,140,5254,Vueling Airlines,VY,216.66
2019-04-15,Barcelona,London Gatwick,2019-05-06T17:25:00,2019-05-06T18:45:00,140,5521,Vueling Airlines,VY,216.66
2019-04-15,Barcelona,London Heathrow,2019-05-06T11:40:00,2019-05-06T13:05:00,145,479,British Airways,BA,220.98
2019-04-15,Barcelona,London Gatwick,2019-05-06T07:10:00,2019-05-06T08:35:00,145,8570,easyJet,EZY,100.78
2019-04-15,Barcelona,London Heathrow,2019-05-06T10:10:00,2019-05-06T11:35:00,145,473,British Airways,BA,181.86
2019-04-15,Barcelona,London Gatwick,2019-05-06T19:40:00,2019-05-06T21:00:00,140,8074,Vueling Airlines,VY,188.79
2019-04-15,Barcelona,London Gatwick,2019-05-06T10:45:00,2019-05-06T12:10:00,145,2433,Norwegian Air International,D8,112.9
2019-04-15,Barcelona,London Heathrow,2019-05-06T18:20:00,2019-05-06T19:40:00,140,7482,British Airways,BA,338.0
2019-04-15,Barcelona,London Luton,2019-05-06T16:35:00,2019-05-06T18:00:00,145,2266,easyJet,EZY,200.77
2019-04-15,Barcelona,London Gatwick,2019-05-06T12:35:00,2019-05-06T13:55:00,140,7826,Vueling Airlines,VY,156.99
2019-04-15,Barcelona,London Gatwick,2019-05-06T07:35:00,2019-05-06T08:55:00,140,5198,Vueling Airlines,VY,110.19
2019-04-15,Barcelona,London Gatwick,2019-05-06T10:50:00,2019-05-06T12:10:00,140,5705,Vueling Airlines,VY,110.19
2019-04-15,Barcelona,London Luton,2019-05-06T19:50:00,2019-05-06T21:05:00,135,7808,Ryanair,FR,93.27
2019-04-15,Barcelona,London Southend,2019-05-06T20:55:00,2019-05-06T22:15:00,140,7382,easyJet,EZY,133.77
2019-04-15,Barcelona,London Gatwick,2019-05-06T10:50:00,2019-05-06T12:10:00,140,8081,Vueling Airlines,VY,120.25
2019-04-15,Barcelona,London Gatwick,2019-05-06T11:15:00,2019-05-06T12:45:00,150,8572,easyJet,EZY,133.77
2019-04-15,Barcelona,London Gatwick,2019-05-06T07:35:00,2019-05-06T08:55:00,140,8068,Vueling Airlines,VY,120.25
2019-04-15,Barcelona,London Gatwick,2019-05-06T17:25:00,2019-05-06T18:40:00,135,5502,Norwegian Air International,D8,201.75
2019-04-15,Barcelona,London Gatwick,2019-05-06T07:05:00,2019-05-06T08:25:00,140,8079,Vueling Airlines,VY,102.96
2019-04-15,Barcelona,London Gatwick,2019-05-06T17:25:00,2019-05-06T18:45:00,140,7824,Vueling Airlines,VY,173.29
2019-04-15,Barcelona,London Gatwick,2019-05-06T19:00:00,2019-05-06T20:20:00,140,7820,Vueling Airlines,VY,200.16
2019-04-15,Barcelona,London Gatwick,2019-05-06T07:05:00,2019-05-06T08:25:00,140,5047,Vueling Airlines,VY,100.28
2019-04-15,Barcelona,London Luton,2019-05-06T10:50:00,2019-05-06T12:15:00,145,2264,easyJet,EZY,124.69
2019-04-15,Barcelona,London Heathrow,2019-05-06T11:40:00,2019-05-06T13:05:00,145,7480,British Airways,BA,229.91
2019-04-15,Barcelona,London Heathrow,2019-05-06T20:05:00,2019-05-06T21:25:00,140,407,British Airways,BA,262.0
2019-04-15,Barcelona,London Gatwick,2019-05-06T12:20:00,2019-05-06T13:50:00,150,8576,easyJet,EZY,142.37
2019-04-15,Barcelona,London Gatwick,2019-05-06T19:40:00,2019-05-06T21:00:00,140,7828,Vueling Airlines,VY,173.29
2019-04-15,Barcelona,London Heathrow,2019-05-06T10:10:00,2019-05-06T11:35:00,145,7475,British Airways,BA,190.8
2019-04-15,Barcelona,London Stansted,2019-05-06T14:20:00,2019-05-06T15:50:00,150,9015,Ryanair,FR,109.13
2019-04-15,Barcelona,London Gatwick,2019-05-06T12:35:00,2019-05-06T13:55:00,140,8072,Vueling Airlines,VY,172.17
2019-04-15,Barcelona,London Heathrow,2019-05-06T20:35:00,2019-05-06T21:50:00,135,7487,British Airways,BA,271.22
2019-04-15,Barcelona,London Gatwick,2019-05-06T20:30:00,2019-05-06T21:55:00,145,8578,easyJet,EZY,217.04
2019-04-15,Barcelona,London Gatwick,2019-05-06T19:40:00,2019-05-06T21:00:00,140,5552,Vueling Airlines,VY,216.66
2019-04-15,Barcelona,London Heathrow,2019-05-06T13:35:00,2019-05-06T14:55:00,140,7485,British Airways,BA,265.0
2019-04-15,Barcelona,London Heathrow,2019-05-06T18:20:00,2019-05-06T19:40:00,140,481,British Airways,BA,335.0
2019-04-15,Barcelona,London Gatwick,2019-05-13T17:25:00,2019-05-13T18:45:00,140,8070,Vueling Airlines,VY,174.98
2019-04-15,Barcelona,London Heathrow,2019-05-13T07:10:00,2019-05-13T08:35:00,145,7478,British Airways,BA,248.93
2019-04-15,Barcelona,London Gatwick,2019-05-13T19:40:00,2019-05-13T21:00:00,140,8074,Vueling Airlines,VY,140.59
2019-04-15,Barcelona,London Heathrow,2019-05-13T10:10:00,2019-05-13T11:35:00,145,473,British Airways,BA,316.87
2019-04-15,Barcelona,London Heathrow,2019-05-13T18:20:00,2019-05-13T19:40:00,140,7482,British Airways,BA,208.52
2019-04-15,Barcelona,London Gatwick,2019-05-13T12:35:00,2019-05-13T13:55:00,140,8072,Vueling Airlines,VY,157.78
2019-04-15,Barcelona,London Gatwick,2019-05-13T10:50:00,2019-05-13T12:10:00,140,7836,Vueling Airlines,VY,115.06
2019-04-15,Barcelona,London Gatwick,2019-05-13T17:25:00,2019-05-13T18:45:00,140,7824,Vueling Airlines,VY,151.3
2019-04-15,Barcelona,London Heathrow,2019-05-13T13:35:00,2019-05-13T14:55:00,140,7485,British Airways,BA,208.52
2019-04-15,Barcelona,London Gatwick,2019-05-13T19:40:00,2019-05-13T21:00:00,140,5552,Vueling Airlines,VY,131.13
2019-04-15,Barcelona,London Gatwick,2019-05-13T12:35:00,2019-05-13T13:55:00,140,7826,Vueling Airlines,VY,133.18
2019-04-15,Barcelona,London Gatwick,2019-05-13T07:05:00,2019-05-13T08:25:00,140,5047,Vueling Airlines,VY,131.13
2019-04-15,Barcelona,London Heathrow,2019-05-13T18:20:00,2019-05-13T19:40:00,140,481,British Airways,BA,204.22
2019-04-15,Barcelona,London Gatwick,2019-05-13T19:00:00,2019-05-13T20:20:00,140,7820,Vueling Airlines,VY,133.18
2019-04-15,Barcelona,London Gatwick,2019-05-13T07:35:00,2019-05-13T08:55:00,140,7822,Vueling Airlines,VY,96.94
2019-04-15,Barcelona,London Heathrow,2019-05-13T10:10:00,2019-05-13T11:35:00,145,7475,British Airways,BA,320.31
2019-04-15,Barcelona,London Gatwick,2019-05-13T07:35:00,2019-05-13T08:55:00,140,5198,Vueling Airlines,VY,131.13
2019-04-15,Barcelona,London Heathrow,2019-05-13T07:10:00,2019-05-13T08:35:00,145,477,British Airways,BA,235.17
2019-04-15,Barcelona,London Stansted,2019-05-13T10:50:00,2019-05-13T12:20:00,150,9045,Ryanair,FR,76.49
2019-04-15,Barcelona,London Gatwick,2019-05-13T12:20:00,2019-05-13T13:50:00,150,8576,easyJet,EZY,112.26
2019-04-15,Barcelona,London Gatwick,2019-05-13T10:50:00,2019-05-13T12:10:00,140,5705,Vueling Airlines,VY,131.13
2019-04-15,Barcelona,London Gatwick,2019-05-13T07:35:00,2019-05-13T08:55:00,140,8068,Vueling Airlines,VY,119.09
2019-04-15,Barcelona,London Gatwick,2019-05-13T07:05:00,2019-05-13T08:25:00,140,7834,Vueling Airlines,VY,96.94
2019-04-15,Barcelona,London Gatwick,2019-05-13T12:35:00,2019-05-13T13:55:00,140,5254,Vueling Airlines,VY,198.2
2019-04-15,Barcelona,London Stansted,2019-05-13T06:20:00,2019-05-13T07:50:00,150,9811,Ryanair,FR,48.64
2019-04-15,Barcelona,London Gatwick,2019-05-13T10:50:00,2019-05-13T12:10:00,140,8081,Vueling Airlines,VY,140.59
2019-04-15,Barcelona,London Gatwick,2019-05-13T07:10:00,2019-05-13T08:35:00,145,8570,easyJet,EZY,109.06
2019-04-15,Barcelona,London Gatwick,2019-05-13T10:45:00,2019-05-13T12:10:00,145,2433,Norwegian Air International,D8,138.8
2019-04-15,Barcelona,London Heathrow,2019-05-13T20:35:00,2019-05-13T21:50:00,135,7487,British Airways,BA,168.96
2019-04-15,Barcelona,London Gatwick,2019-05-13T17:25:00,2019-05-13T18:40:00,135,5502,Norwegian Air International,D8,88.8
2019-04-15,Barcelona,London Gatwick,2019-05-13T07:05:00,2019-05-13T08:25:00,140,8079,Vueling Airlines,VY,119.09
2019-04-15,Barcelona,London Gatwick,2019-05-13T11:15:00,2019-05-13T12:45:00,150,8572,easyJet,EZY,133.32
2019-04-15,Barcelona,London Luton,2019-05-13T16:35:00,2019-05-13T18:00:00,145,2266,easyJet,EZY,112.26
2019-04-15,Barcelona,London Stansted,2019-05-13T18:40:00,2019-05-13T20:10:00,150,9815,Ryanair,FR,90.77
2019-04-15,Barcelona,London Heathrow,2019-05-13T20:05:00,2019-05-13T21:25:00,140,407,British Airways,BA,155.2
2019-04-15,Barcelona,London Heathrow,2019-05-13T11:40:00,2019-05-13T13:05:00,145,7480,British Airways,BA,320.31
2019-04-15,Barcelona,London Heathrow,2019-05-13T14:50:00,2019-05-13T16:10:00,140,7477,British Airways,BA,248.93
2019-04-15,Barcelona,London Heathrow,2019-05-13T20:35:00,2019-05-13T21:50:00,135,487,British Airways,BA,145.74
2019-04-15,Barcelona,London Luton,2019-05-13T10:50:00,2019-05-13T12:15:00,145,2264,easyJet,EZY,116.38
2019-04-15,Barcelona,London Heathrow,2019-05-13T13:35:00,2019-05-13T14:55:00,140,485,British Airways,BA,235.17
2019-04-15,Barcelona,London Gatwick,2019-05-13T15:20:00,2019-05-13T16:50:00,150,8574,easyJet,EZY,188.24
2019-04-15,Barcelona,London Gatwick,2019-05-13T19:00:00,2019-05-13T20:20:00,140,8066,Vueling Airlines,VY,157.78
2019-04-15,Barcelona,London Gatwick,2019-05-13T20:30:00,2019-05-13T21:55:00,145,8578,easyJet,EZY,125.08
2019-04-15,Barcelona,London Luton,2019-05-13T19:50:00,2019-05-13T21:05:00,135,7808,Ryanair,FR,90.77
2019-04-15,Barcelona,London Gatwick,2019-05-13T18:00:00,2019-05-13T19:25:00,145,8580,easyJet,EZY,154.37
2019-04-15,Barcelona,London Heathrow,2019-05-13T14:50:00,2019-05-13T16:10:00,140,475,British Airways,BA,224.86
2019-04-15,Barcelona,London Heathrow,2019-05-13T11:40:00,2019-05-13T13:05:00,145,479,British Airways,BA,265.27
2019-04-15,Barcelona,London Stansted,2019-05-13T14:20:00,2019-05-13T15:50:00,150,9015,Ryanair,FR,90.77
2019-04-15,Barcelona,London Gatwick,2019-05-13T19:00:00,2019-05-13T20:20:00,140,5118,Vueling Airlines,VY,198.2
2019-04-15,Barcelona,London Southend,2019-05-13T20:55:00,2019-05-13T22:15:00,140,7382,easyJet,EZY,108.14
2019-04-15,Barcelona,London Luton,2019-05-13T21:40:00,2019-05-13T23:00:00,140,2268,easyJet,EZY,99.45
2019-04-15,Barcelona,London Gatwick,2019-05-13T17:25:00,2019-05-13T18:45:00,140,5521,Vueling Airlines,VY,198.2
2019-04-15,Barcelona,London Gatwick,2019-05-13T19:40:00,2019-05-13T21:00:00,140,7828,Vueling Airlines,VY,115.06
2019-04-15,Barcelona,London Gatwick,2019-05-20T20:30:00,2019-05-20T21:55:00,145,8578,easyJet,EZY,88.03
2019-04-15,Barcelona,London Gatwick,2019-05-20T12:20:00,2019-05-20T13:50:00,150,8576,easyJet,EZY,112.0
2019-04-15,Barcelona,London Gatwick,2019-05-20T17:25:00,2019-05-20T18:45:00,140,5521,Vueling Airlines,VY,107.99
2019-04-15,Barcelona,London Gatwick,2019-05-20T12:35:00,2019-05-20T13:55:00,140,5254,Vueling Airlines,VY,107.99
2019-04-15,Barcelona,London Stansted,2019-05-20T06:20:00,2019-05-20T07:50:00,150,9811,Ryanair,FR,48.64
2019-04-15,Barcelona,London Gatwick,2019-05-20T12:35:00,2019-05-20T13:55:00,140,8072,Vueling Airlines,VY,102.92
2019-04-15,Barcelona,London Gatwick,2019-05-20T18:00:00,2019-05-20T19:25:00,145,8580,easyJet,EZY,116.0
2019-04-15,Barcelona,London Gatwick,2019-05-20T19:40:00,2019-05-20T21:00:00,140,8074,Vueling Airlines,VY,117.03
2019-04-15,Barcelona,London Heathrow,2019-05-20T13:35:00,2019-05-20T14:55:00,140,7485,British Airways,BA,271.95
2019-04-15,Barcelona,London Gatwick,2019-05-20T10:50:00,2019-05-20T12:10:00,140,7836,Vueling Airlines,VY,73.71
2019-04-15,Barcelona,London Gatwick,2019-05-20T19:40:00,2019-05-20T21:00:00,140,5552,Vueling Airlines,VY,109.85
2019-04-15,Barcelona,London Gatwick,2019-05-20T10:50:00,2019-05-20T12:10:00,140,8081,Vueling Airlines,VY,100.07
2019-04-15,Barcelona,London Heathrow,2019-05-20T13:35:00,2019-05-20T14:55:00,140,485,British Airways,BA,266.81
2019-04-15,Barcelona,London Gatwick,2019-05-20T19:00:00,2019-05-20T20:20:00,140,8066,Vueling Airlines,VY,119.87
2019-04-15,Barcelona,London Gatwick,2019-05-20T07:35:00,2019-05-20T08:55:00,140,7822,Vueling Airlines,VY,73.71
2019-04-15,Barcelona,London Gatwick,2019-05-20T07:35:00,2019-05-20T08:55:00,140,5198,Vueling Airlines,VY,87.15
