dia_busqueda,origen,destino,hora_salida,hora_llegada,duracion,num_vuelo,aerolinea,cod_aerolinea,precio
2019-04-03,Barcelona,Zurich,2019-04-10T17:50:00,2019-04-10T19:45:00,115,6248,Vueling Airlines,VY,171.16
2019-04-03,Barcelona,Zurich,2019-04-10T06:25:00,2019-04-10T08:05:00,100,1951,SWISS,LX,181.12
2019-04-03,Barcelona,Zurich,2019-04-10T17:50:00,2019-04-10T19:45:00,115,5210,Vueling Airlines,VY,159.63
2019-04-03,Barcelona,Zurich,2019-04-10T09:40:00,2019-04-10T11:30:00,110,1953,SWISS,LX,181.12
2019-04-03,Barcelona,Zurich,2019-04-10T20:05:00,2019-04-10T21:50:00,105,1957,SWISS,LX,181.12
2019-04-03,Barcelona,Zurich,2019-04-10T14:55:00,2019-04-10T16:40:00,105,1955,SWISS,LX,184.12
2019-04-03,Barcelona,Zurich,2019-04-17T06:25:00,2019-04-17T08:05:00,100,1951,SWISS,LX,166.2
2019-04-03,Barcelona,Zurich,2019-04-17T17:50:00,2019-04-17T19:45:00,115,5210,Vueling Airlines,VY,151.27
2019-04-03,Barcelona,Zurich,2019-04-17T09:40:00,2019-04-17T11:30:00,110,1953,SWISS,LX,166.2
2019-04-03,Barcelona,Zurich,2019-04-17T07:10:00,2019-04-17T09:05:00,115,6246,Vueling Airlines,VY,154.7
2019-04-03,Barcelona,Zurich,2019-04-17T07:10:00,2019-04-17T09:05:00,115,5195,Vueling Airlines,VY,142.19
2019-04-03,Barcelona,Zurich,2019-04-17T17:50:00,2019-04-17T19:45:00,115,6248,Vueling Airlines,VY,163.29
2019-04-03,Barcelona,Zurich,2019-04-17T14:55:00,2019-04-17T16:40:00,105,1955,SWISS,LX,166.2
2019-04-03,Barcelona,Zurich,2019-04-17T20:05:00,2019-04-17T21:50:00,105,1957,SWISS,LX,166.2
2019-04-03,Barcelona,Zurich,2019-04-24T14:55:00,2019-04-24T16:40:00,105,1955,SWISS,LX,246.82
2019-04-03,Barcelona,Zurich,2019-04-24T20:05:00,2019-04-24T21:50:00,105,1957,SWISS,LX,270.13
2019-04-03,Barcelona,Zurich,2019-04-24T07:10:00,2019-04-24T09:05:00,115,6246,Vueling Airlines,VY,164.67
2019-04-03,Barcelona,Zurich,2019-04-24T17:50:00,2019-04-24T19:45:00,115,6248,Vueling Airlines,VY,240.85
2019-04-03,Barcelona,Zurich,2019-04-24T07:10:00,2019-04-24T09:05:00,115,5195,Vueling Airlines,VY,151.38
2019-04-03,Barcelona,Zurich,2019-04-24T06:25:00,2019-04-24T08:05:00,100,1951,SWISS,LX,167.47
2019-04-03,Barcelona,Zurich,2019-04-24T09:40:00,2019-04-24T11:30:00,110,1953,SWISS,LX,182.66
2019-04-03,Barcelona,Zurich,2019-04-24T17:50:00,2019-04-24T19:45:00,115,5210,Vueling Airlines,VY,254.97
2019-04-03,Barcelona,Zurich,2019-05-01T20:05:00,2019-05-01T21:50:00,105,1957,SWISS,LX,246.82
2019-04-03,Barcelona,Zurich,2019-05-01T14:55:00,2019-05-01T16:40:00,105,1955,SWISS,LX,222.91
2019-04-03,Barcelona,Zurich,2019-05-01T17:50:00,2019-05-01T19:45:00,115,6248,Vueling Airlines,VY,118.79
2019-04-03,Barcelona,Zurich,2019-05-01T07:10:00,2019-05-01T09:05:00,115,6246,Vueling Airlines,VY,94.89
2019-04-03,Barcelona,Zurich,2019-05-01T07:10:00,2019-05-01T09:05:00,115,5195,Vueling Airlines,VY,178.56
2019-04-03,Barcelona,Zurich,2019-05-01T17:50:00,2019-05-01T19:45:00,115,5210,Vueling Airlines,VY,205.01
2019-04-03,Barcelona,Zurich,2019-05-01T09:40:00,2019-05-01T11:30:00,110,1953,SWISS,LX,182.66
2019-04-03,Barcelona,Zurich,2019-05-01T06:25:00,2019-05-01T08:05:00,100,1951,SWISS,LX,167.47
2019-04-03,Barcelona,Zurich,2019-05-08T07:10:00,2019-05-08T09:05:00,115,6246,Vueling Airlines,VY,55.51
2019-04-03,Barcelona,Zurich,2019-05-08T17:50:00,2019-05-08T19:45:00,115,6248,Vueling Airlines,VY,78.57
2019-04-03,Barcelona,Zurich,2019-05-08T14:55:00,2019-05-08T16:40:00,105,1955,SWISS,LX,95.07
2019-04-03,Barcelona,Zurich,2019-05-08T20:05:00,2019-05-08T21:50:00,105,1957,SWISS,LX,95.07
2019-04-03,Barcelona,Zurich,2019-05-08T09:40:00,2019-05-08T11:30:00,110,1953,SWISS,LX,95.07
2019-04-03,Barcelona,Zurich,2019-05-08T17:50:00,2019-05-08T19:45:00,115,5210,Vueling Airlines,VY,90.86
2019-04-03,Barcelona,Zurich,2019-05-08T06:25:00,2019-05-08T08:05:00,100,1951,SWISS,LX,95.07
2019-04-03,Barcelona,Zurich,2019-05-08T07:10:00,2019-05-08T09:05:00,115,5195,Vueling Airlines,VY,67.22
2019-04-03,Barcelona,Zurich,2019-05-15T09:40:00,2019-05-15T11:30:00,110,1953,SWISS,LX,95.66
2019-04-03,Barcelona,Zurich,2019-05-15T06:25:00,2019-05-15T08:05:00,100,1951,SWISS,LX,95.66
2019-04-03,Barcelona,Zurich,2019-05-15T20:05:00,2019-05-15T21:50:00,105,1957,SWISS,LX,95.66
2019-04-03,Barcelona,Zurich,2019-05-15T14:55:00,2019-05-15T16:40:00,105,1955,SWISS,LX,95.66
2019-04-03,Barcelona,Zurich,2019-05-15T07:10:00,2019-05-15T09:05:00,115,5195,Vueling Airlines,VY,52.51
2019-04-03,Barcelona,Zurich,2019-05-15T17:50:00,2019-05-15T19:45:00,115,6248,Vueling Airlines,VY,55.51
2019-04-03,Barcelona,Zurich,2019-05-15T17:50:00,2019-05-15T19:45:00,115,5210,Vueling Airlines,VY,52.51
2019-04-03,Barcelona,Zurich,2019-05-15T07:10:00,2019-05-15T09:05:00,115,6246,Vueling Airlines,VY,55.51
2019-04-03,Barcelona,Zurich,2019-05-22T20:05:00,2019-05-22T21:50:00,105,1957,SWISS,LX,87.11
2019-04-03,Barcelona,Zurich,2019-05-22T09:40:00,2019-05-22T11:30:00,110,1953,SWISS,LX,87.11
2019-04-03,Barcelona,Zurich,2019-05-22T06:25:00,2019-05-22T08:05:00,100,1951,SWISS,LX,87.11
2019-04-03,Barcelona,Zurich,2019-05-22T07:10:00,2019-05-22T09:05:00,115,5195,Vueling Airlines,VY,52.51
2019-04-03,Barcelona,Zurich,2019-05-22T07:10:00,2019-05-22T09:05:00,115,6246,Vueling Airlines,VY,55.51
2019-04-03,Barcelona,Zurich,2019-05-22T17:50:00,2019-05-22T19:45:00,115,5210,Vueling Airlines,VY,67.03
2019-04-03,Barcelona,Zurich,2019-05-22T14:55:00,2019-05-22T16:40:00,105,1955,SWISS,LX,87.11
2019-04-03,Barcelona,Zurich,2019-05-22T17:50:00,2019-05-22T19:45:00,115,6248,Vueling Airlines,VY,69.18
2019-04-03,Barcelona,Zurich,2019-05-29T17:50:00,2019-05-29T19:45:00,115,5210,Vueling Airlines,VY,67.81
2019-04-03,Barcelona,Zurich,2019-05-29T07:10:00,2019-05-29T09:05:00,115,6246,Vueling Airlines,VY,60.35
2019-04-03,Barcelona,Zurich,2019-05-29T09:40:00,2019-05-29T11:30:00,110,1953,SWISS,LX,76.87
2019-04-03,Barcelona,Zurich,2019-05-29T07:10:00,2019-05-29T09:05:00,115,5195,Vueling Airlines,VY,53.17
2019-04-03,Barcelona,Zurich,2019-05-29T06:25:00,2019-05-29T08:05:00,100,1951,SWISS,LX,76.87
2019-04-03,Barcelona,Zurich,2019-05-29T20:05:00,2019-05-29T21:50:00,105,1957,SWISS,LX,76.87
2019-04-03,Barcelona,Zurich,2019-05-29T17:50:00,2019-05-29T19:45:00,115,6248,Vueling Airlines,VY,74.56
2019-04-03,Barcelona,Zurich,2019-05-29T14:55:00,2019-05-29T16:40:00,105,1955,SWISS,LX,76.87
2019-04-03,Barcelona,Zurich,2019-06-05T06:25:00,2019-06-05T08:05:00,100,1951,SWISS,LX,151.49
2019-04-03,Barcelona,Zurich,2019-06-05T09:40:00,2019-06-05T11:30:00,110,1953,SWISS,LX,151.49
2019-04-03,Barcelona,Zurich,2019-06-05T07:10:00,2019-06-05T09:05:00,115,6246,Vueling Airlines,VY,137.71
2019-04-03,Barcelona,Zurich,2019-06-05T17:50:00,2019-06-05T19:45:00,115,5210,Vueling Airlines,VY,142.71
2019-04-03,Barcelona,Zurich,2019-06-05T17:50:00,2019-06-05T19:45:00,115,6248,Vueling Airlines,VY,154.91
2019-04-03,Barcelona,Zurich,2019-06-05T14:55:00,2019-06-05T16:40:00,105,1955,SWISS,LX,167.48
2019-04-03,Barcelona,Zurich,2019-06-05T07:10:00,2019-06-05T09:05:00,115,5195,Vueling Airlines,VY,128.36
2019-04-03,Barcelona,Zurich,2019-06-05T20:05:00,2019-06-05T21:50:00,105,1957,SWISS,LX,151.49
2019-04-03,Barcelona,Zurich,2019-06-12T20:05:00,2019-06-12T21:50:00,105,1957,SWISS,LX,76.87
2019-04-03,Barcelona,Zurich,2019-06-12T14:55:00,2019-06-12T16:40:00,105,1955,SWISS,LX,93.1
2019-04-03,Barcelona,Zurich,2019-06-12T17:50:00,2019-06-12T19:45:00,115,5210,Vueling Airlines,VY,76.43
2019-04-03,Barcelona,Zurich,2019-06-12T17:50:00,2019-06-12T19:45:00,115,6248,Vueling Airlines,VY,83.12
2019-04-03,Barcelona,Zurich,2019-06-12T07:10:00,2019-06-12T09:05:00,115,6246,Vueling Airlines,VY,59.24
2019-04-03,Barcelona,Zurich,2019-06-12T09:40:00,2019-06-12T11:30:00,110,1953,SWISS,LX,76.87
2019-04-03,Barcelona,Zurich,2019-06-12T06:25:00,2019-06-12T08:05:00,100,1951,SWISS,LX,76.87
2019-04-03,Barcelona,Zurich,2019-06-12T07:10:00,2019-06-12T09:05:00,115,5195,Vueling Airlines,VY,52.51
2019-04-03,Barcelona,Zurich,2019-06-19T06:25:00,2019-06-19T08:05:00,100,1951,SWISS,LX,64.06
2019-04-03,Barcelona,Zurich,2019-06-19T09:40:00,2019-06-19T11:30:00,110,1953,SWISS,LX,78.58
2019-04-03,Barcelona,Zurich,2019-06-19T20:05:00,2019-06-19T21:50:00,105,1957,SWISS,LX,78.58
2019-04-03,Barcelona,Zurich,2019-06-19T07:10:00,2019-06-19T09:05:00,115,6246,Vueling Airlines,VY,42.7
2019-04-03,Barcelona,Zurich,2019-06-19T14:55:00,2019-06-19T16:40:00,105,1955,SWISS,LX,64.06
2019-04-03,Barcelona,Zurich,2019-06-19T17:50:00,2019-06-19T19:45:00,115,6248,Vueling Airlines,VY,59.78
2019-04-03,Barcelona,Zurich,2019-06-26T06:25:00,2019-06-26T08:05:00,100,1951,SWISS,LX,76.94
2019-04-03,Barcelona,Zurich,2019-06-26T14:55:00,2019-06-26T16:40:00,105,1955,SWISS,LX,154.64
2019-04-03,Barcelona,Zurich,2019-06-26T09:40:00,2019-06-26T11:30:00,110,1953,SWISS,LX,154.64
2019-04-03,Barcelona,Zurich,2019-06-26T07:10:00,2019-06-26T09:05:00,115,5195,Vueling Airlines,VY,52.6
2019-04-03,Barcelona,Zurich,2019-06-26T07:10:00,2019-06-26T09:05:00,115,6246,Vueling Airlines,VY,44.19
2019-04-03,Barcelona,Zurich,2019-06-26T17:50:00,2019-06-26T19:45:00,115,5210,Vueling Airlines,VY,128.66
2019-04-03,Barcelona,Zurich,2019-06-26T17:50:00,2019-06-26T19:45:00,115,6248,Vueling Airlines,VY,109.7
2019-04-03,Barcelona,Zurich,2019-06-26T20:05:00,2019-06-26T21:50:00,105,1957,SWISS,LX,154.64
2019-04-03,Barcelona,Zurich,2019-07-03T06:25:00,2019-07-03T08:05:00,100,1951,SWISS,LX,82.08
2019-04-03,Barcelona,Zurich,2019-07-03T09:40:00,2019-07-03T11:30:00,110,1953,SWISS,LX,82.08
2019-04-03,Barcelona,Zurich,2019-07-03T17:50:00,2019-07-03T19:45:00,115,5210,Vueling Airlines,VY,102.05
2019-04-03,Barcelona,Zurich,2019-07-03T07:10:00,2019-07-03T09:05:00,115,5195,Vueling Airlines,VY,52.51
2019-04-03,Barcelona,Zurich,2019-07-03T14:55:00,2019-07-03T16:40:00,105,1955,SWISS,LX,82.08
2019-04-03,Barcelona,Zurich,2019-07-03T20:05:00,2019-07-03T21:50:00,105,1957,SWISS,LX,96.19
2019-04-03,Barcelona,Zurich,2019-07-03T07:10:00,2019-07-03T09:05:00,115,6246,Vueling Airlines,VY,50.87
2019-04-03,Barcelona,Zurich,2019-07-03T17:50:00,2019-07-03T19:45:00,115,6248,Vueling Airlines,VY,90.23
2019-04-03,Barcelona,Zurich,2019-07-10T06:25:00,2019-07-10T08:05:00,100,1951,SWISS,LX,151.81
2019-04-03,Barcelona,Zurich,2019-07-10T09:40:00,2019-07-10T11:30:00,110,1953,SWISS,LX,151.81
2019-04-03,Barcelona,Zurich,2019-07-10T07:10:00,2019-07-10T09:05:00,115,5195,Vueling Airlines,VY,127.19
2019-04-03,Barcelona,Zurich,2019-07-10T17:50:00,2019-07-10T19:45:00,115,5210,Vueling Airlines,VY,142.33
2019-04-03,Barcelona,Zurich,2019-07-10T07:10:00,2019-07-10T09:05:00,115,6246,Vueling Airlines,VY,137.45
2019-04-03,Barcelona,Zurich,2019-07-10T17:50:00,2019-07-10T19:45:00,115,6248,Vueling Airlines,VY,146.0
2019-04-03,Barcelona,Zurich,2019-07-10T14:55:00,2019-07-10T16:40:00,105,1955,SWISS,LX,151.81
2019-04-03,Barcelona,Zurich,2019-07-10T20:05:00,2019-07-10T21:50:00,105,1957,SWISS,LX,151.81
2019-04-03,Barcelona,Zurich,2019-07-17T17:50:00,2019-07-17T19:45:00,115,5210,Vueling Airlines,VY,52.5
2019-04-03,Barcelona,Zurich,2019-07-17T07:10:00,2019-07-17T09:05:00,115,6246,Vueling Airlines,VY,52.22
2019-04-03,Barcelona,Zurich,2019-07-17T07:10:00,2019-07-17T09:05:00,115,5195,Vueling Airlines,VY,52.5
2019-04-03,Barcelona,Zurich,2019-07-17T17:50:00,2019-07-17T19:45:00,115,6248,Vueling Airlines,VY,52.22
2019-04-03,Barcelona,Zurich,2019-07-17T06:25:00,2019-07-17T08:05:00,100,1951,SWISS,LX,112.19
2019-04-03,Barcelona,Zurich,2019-07-17T09:40:00,2019-07-17T11:30:00,110,1953,SWISS,LX,112.19
2019-04-03,Barcelona,Zurich,2019-07-17T14:55:00,2019-07-17T16:40:00,105,1955,SWISS,LX,112.19
2019-04-03,Barcelona,Zurich,2019-07-17T20:05:00,2019-07-17T21:50:00,105,1957,SWISS,LX,112.19
2019-04-03,Barcelona,Zurich,2019-07-24T09:40:00,2019-07-24T11:30:00,110,1953,SWISS,LX,108.47
2019-04-03,Barcelona,Zurich,2019-07-24T06:25:00,2019-07-24T08:05:00,100,1951,SWISS,LX,108.47
2019-04-03,Barcelona,Zurich,2019-07-24T17:50:00,2019-07-24T19:45:00,115,5210,Vueling Airlines,VY,76.9
2019-04-03,Barcelona,Zurich,2019-07-24T07:10:00,2019-07-24T09:05:00,115,6246,Vueling Airlines,VY,74.56
2019-04-03,Barcelona,Zurich,2019-07-24T17:50:00,2019-07-24T19:45:00,115,6248,Vueling Airlines,VY,83.76
2019-04-03,Barcelona,Zurich,2019-07-24T14:55:00,2019-07-24T16:40:00,105,1955,SWISS,LX,129.82
2019-04-03,Barcelona,Zurich,2019-07-24T20:05:00,2019-07-24T21:50:00,105,1957,SWISS,LX,108.47
2019-04-03,Barcelona,Zurich,2019-07-24T07:10:00,2019-07-24T09:05:00,115,5195,Vueling Airlines,VY,67.0
2019-04-03,Barcelona,Zurich,2019-07-31T20:05:00,2019-07-31T21:50:00,105,1957,SWISS,LX,108.47
2019-04-03,Barcelona,Zurich,2019-07-31T14:55:00,2019-07-31T16:40:00,105,1955,SWISS,LX,148.61
2019-04-03,Barcelona,Zurich,2019-07-31T17:50:00,2019-07-31T19:45:00,115,6248,Vueling Airlines,VY,100.48
2019-04-03,Barcelona,Zurich,2019-07-31T07:10:00,2019-07-31T09:05:00,115,6246,Vueling Airlines,VY,92.12
2019-04-03,Barcelona,Zurich,2019-07-31T06:25:00,2019-07-31T08:05:00,100,1951,SWISS,LX,108.47
2019-04-03,Barcelona,Zurich,2019-07-31T09:40:00,2019-07-31T11:30:00,110,1953,SWISS,LX,129.82
2019-04-03,Barcelona,Zurich,2019-07-31T07:10:00,2019-07-31T09:05:00,115,5195,Vueling Airlines,VY,84.98
2019-04-03,Barcelona,Zurich,2019-07-31T17:50:00,2019-07-31T19:45:00,115,5210,Vueling Airlines,VY,102.28
2019-04-03,Barcelona,Zurich,2019-08-07T17:50:00,2019-08-07T19:45:00,115,5210,Vueling Airlines,VY,85.28
2019-04-03,Barcelona,Zurich,2019-08-07T17:50:00,2019-08-07T19:45:00,115,6248,Vueling Airlines,VY,62.67
2019-04-03,Barcelona,Zurich,2019-08-07T07:10:00,2019-08-07T09:05:00,115,6246,Vueling Airlines,VY,53.72
2019-04-03,Barcelona,Zurich,2019-08-07T07:10:00,2019-08-07T09:05:00,115,5195,Vueling Airlines,VY,76.9
2019-04-03,Barcelona,Zurich,2019-08-14T17:50:00,2019-08-14T19:45:00,115,5210,Vueling Airlines,VY,77.07
2019-04-03,Barcelona,Zurich,2019-08-14T07:10:00,2019-08-14T09:05:00,115,6246,Vueling Airlines,VY,64.99
2019-04-03,Barcelona,Zurich,2019-08-14T09:40:00,2019-08-14T11:30:00,110,1953,SWISS,LX,110.5
2019-04-03,Barcelona,Zurich,2019-08-14T06:25:00,2019-08-14T08:05:00,100,1951,SWISS,LX,110.5
2019-04-03,Barcelona,Zurich,2019-08-14T07:10:00,2019-08-14T09:05:00,115,5195,Vueling Airlines,VY,67.55
2019-04-03,Barcelona,Zurich,2019-08-14T20:05:00,2019-08-14T21:50:00,105,1957,SWISS,LX,110.5
2019-04-03,Barcelona,Zurich,2019-08-14T17:50:00,2019-08-14T19:45:00,115,6248,Vueling Airlines,VY,74.13
2019-04-03,Barcelona,Zurich,2019-08-14T14:55:00,2019-08-14T16:40:00,105,1955,SWISS,LX,110.5
2019-04-03,Barcelona,Zurich,2019-08-21T09:40:00,2019-08-21T11:30:00,110,1953,SWISS,LX,66.31
2019-04-03,Barcelona,Zurich,2019-08-21T06:25:00,2019-08-21T08:05:00,100,1951,SWISS,LX,66.31
2019-04-03,Barcelona,Zurich,2019-08-21T07:10:00,2019-08-21T09:05:00,115,5195,Vueling Airlines,VY,52.51
2019-04-03,Barcelona,Zurich,2019-08-21T07:10:00,2019-08-21T09:05:00,115,6246,Vueling Airlines,VY,58.29
2019-04-03,Barcelona,Zurich,2019-08-21T17:50:00,2019-08-21T19:45:00,115,5210,Vueling Airlines,VY,52.51
2019-04-03,Barcelona,Zurich,2019-08-21T14:55:00,2019-08-21T16:40:00,105,1955,SWISS,LX,66.31
2019-04-03,Barcelona,Zurich,2019-08-21T17:50:00,2019-08-21T19:45:00,115,6248,Vueling Airlines,VY,58.29
2019-04-03,Barcelona,Zurich,2019-08-21T20:05:00,2019-08-21T21:50:00,105,1957,SWISS,LX,66.31
2019-04-03,Barcelona,Zurich,2019-08-28T17:50:00,2019-08-28T19:45:00,115,5210,Vueling Airlines,VY,52.51
2019-04-03,Barcelona,Zurich,2019-08-28T07:10:00,2019-08-28T09:05:00,115,5195,Vueling Airlines,VY,52.51
2019-04-03,Barcelona,Zurich,2019-08-28T14:55:00,2019-08-28T16:40:00,105,1955,SWISS,LX,87.96
2019-04-03,Barcelona,Zurich,2019-08-28T17:50:00,2019-08-28T19:45:00,115,6248,Vueling Airlines,VY,55.51
2019-04-03,Barcelona,Zurich,2019-08-28T07:10:00,2019-08-28T09:05:00,115,6246,Vueling Airlines,VY,55.51
2019-04-03,Barcelona,Zurich,2019-08-28T09:40:00,2019-08-28T11:30:00,110,1953,SWISS,LX,87.96
2019-04-03,Barcelona,Zurich,2019-08-28T06:25:00,2019-08-28T08:05:00,100,1951,SWISS,LX,87.96
2019-04-03,Barcelona,Zurich,2019-08-28T20:05:00,2019-08-28T21:50:00,105,1957,SWISS,LX,87.96
2019-04-03,Barcelona,Zurich,2019-09-04T07:10:00,2019-09-04T09:05:00,115,5195,Vueling Airlines,VY,52.6
2019-04-03,Barcelona,Zurich,2019-09-04T17:50:00,2019-09-04T19:45:00,115,5210,Vueling Airlines,VY,52.6
2019-04-03,Barcelona,Zurich,2019-09-11T07:10:00,2019-09-11T09:05:00,115,6246,Vueling Airlines,VY,19.64
2019-04-03,Barcelona,Zurich,2019-09-11T17:50:00,2019-09-11T19:45:00,115,6248,Vueling Airlines,VY,34.16
2019-04-03,Barcelona,Zurich,2019-09-18T14:55:00,2019-09-18T16:40:00,105,1955,SWISS,LX,86.56
2019-04-03,Barcelona,Zurich,2019-09-18T17:50:00,2019-09-18T19:45:00,115,5210,Vueling Airlines,VY,52.63
2019-04-03,Barcelona,Zurich,2019-09-18T20:05:00,2019-09-18T21:50:00,105,1957,SWISS,LX,86.56
2019-04-03,Barcelona,Zurich,2019-09-18T07:10:00,2019-09-18T09:05:00,115,5195,Vueling Airlines,VY,52.63
2019-04-03,Barcelona,Zurich,2019-09-18T06:25:00,2019-09-18T08:05:00,100,1951,SWISS,LX,86.56
2019-04-03,Barcelona,Zurich,2019-09-18T09:40:00,2019-09-18T11:30:00,110,1953,SWISS,LX,100.93
2019-04-03,Barcelona,Zurich,2019-09-18T07:10:00,2019-09-18T09:05:00,115,6246,Vueling Airlines,VY,52.28
2019-04-03,Barcelona,Zurich,2019-09-18T17:50:00,2019-09-18T19:45:00,115,6248,Vueling Airlines,VY,52.28
2019-04-03,Barcelona,Zurich,2019-09-25T17:50:00,2019-09-25T19:45:00,115,6248,Vueling Airlines,VY,34.16
2019-04-03,Barcelona,Zurich,2019-09-25T07:10:00,2019-09-25T09:05:00,115,6246,Vueling Airlines,VY,19.642019-04-03,Barcelona,Paris Orly,2019-04-10T11:05:00,2019-04-10T12:55:00,110,5270,Vueling Airlines,VY,136.05
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T08:10:00,2019-04-10T10:15:00,125,5292,Vueling Airlines,VY,130.34
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T12:20:00,2019-04-10T14:15:00,115,1349,Joon,JN,223.1
2019-04-03,Barcelona,Paris Orly,2019-04-10T09:35:00,2019-04-10T11:25:00,110,5038,Vueling Airlines,VY,144.61
2019-04-03,Barcelona,Paris Orly,2019-04-10T07:00:00,2019-04-10T08:50:00,110,8012,Vueling Airlines,VY,151.25
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T16:05:00,2019-04-10T18:10:00,125,8244,Vueling Airlines,VY,164.34
2019-04-03,Barcelona,Paris Beauvais,2019-04-10T06:30:00,2019-04-10T08:30:00,120,6374,Ryanair,FR,17.63
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T18:05:00,2019-04-10T20:00:00,115,1549,Air France,AF,275.57
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T20:25:00,2019-04-10T22:20:00,115,2245,Air France,AF,644.03
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T12:20:00,2019-04-10T14:15:00,115,2207,Joon,JN,265.54
2019-04-03,Barcelona,Paris Orly,2019-04-10T14:05:00,2019-04-10T15:55:00,110,8018,Vueling Airlines,VY,151.25
2019-04-03,Barcelona,Paris Orly,2019-04-10T09:05:00,2019-04-10T11:00:00,115,3231,Transavia France,TO,140.04
2019-04-03,Barcelona,Paris Orly,2019-04-10T20:20:00,2019-04-10T22:10:00,110,5278,Vueling Airlines,VY,162.57
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T18:05:00,2019-04-10T20:00:00,115,2246,Air France,AF,481.8
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T20:25:00,2019-04-10T22:20:00,115,1249,Air France,AF,309.58
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T06:15:00,2019-04-10T08:15:00,120,2208,Joon,JN,265.54
2019-04-03,Barcelona,Paris Orly,2019-04-10T08:20:00,2019-04-10T10:10:00,110,8024,Vueling Airlines,VY,151.25
2019-04-03,Barcelona,Paris Orly,2019-04-10T20:20:00,2019-04-10T22:10:00,110,8028,Vueling Airlines,VY,80.28
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T13:00:00,2019-04-10T15:05:00,125,3920,easyJet,EZY,157.35
2019-04-03,Barcelona,Paris Orly,2019-04-10T12:50:00,2019-04-10T14:40:00,110,5280,Vueling Airlines,VY,130.34
2019-04-03,Barcelona,Paris Orly,2019-04-10T11:05:00,2019-04-10T12:55:00,110,8016,Vueling Airlines,VY,151.25
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T06:15:00,2019-04-10T08:15:00,120,1449,Joon,JN,246.42
2019-04-03,Barcelona,Paris Orly,2019-04-10T14:05:00,2019-04-10T15:55:00,110,5088,Vueling Airlines,VY,136.05
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T15:15:00,2019-04-10T17:10:00,115,2269,Joon,JN,294.33
2019-04-03,Barcelona,Paris Beauvais,2019-04-10T19:15:00,2019-04-10T21:15:00,120,6355,Ryanair,FR,21.55
2019-04-03,Barcelona,Paris Orly,2019-04-10T17:35:00,2019-04-10T19:25:00,110,5274,Vueling Airlines,VY,175.2
2019-04-03,Barcelona,Paris Orly,2019-04-10T06:00:00,2019-04-10T07:50:00,110,8036,Vueling Airlines,VY,144.94
2019-04-03,Barcelona,Paris Orly,2019-04-10T12:50:00,2019-04-10T14:40:00,110,8030,Vueling Airlines,VY,144.94
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T08:10:00,2019-04-10T10:15:00,125,8242,Vueling Airlines,VY,147.31
2019-04-03,Barcelona,Paris Orly,2019-04-10T09:35:00,2019-04-10T11:25:00,110,8008,Vueling Airlines,VY,160.3
2019-04-03,Barcelona,Paris Orly,2019-04-10T08:20:00,2019-04-10T10:10:00,110,5754,Vueling Airlines,VY,136.05
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T16:05:00,2019-04-10T18:10:00,125,5294,Vueling Airlines,VY,144.61
2019-04-03,Barcelona,Paris Orly,2019-04-10T07:00:00,2019-04-10T08:50:00,110,5268,Vueling Airlines,VY,136.05
2019-04-03,Barcelona,Paris Orly,2019-04-10T19:20:00,2019-04-10T21:10:00,110,8022,Vueling Airlines,VY,176.47
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T18:05:00,2019-04-10T20:05:00,120,3922,easyJet,EZY,170.43
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T20:15:00,2019-04-10T22:20:00,125,8248,Vueling Airlines,VY,155.19
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T15:15:00,2019-04-10T17:10:00,115,1649,Joon,JN,246.42
2019-04-03,Barcelona,Paris Orly,2019-04-10T19:20:00,2019-04-10T21:10:00,110,5276,Vueling Airlines,VY,175.2
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T09:55:00,2019-04-10T11:55:00,120,3916,easyJet,EZY,161.85
2019-04-03,Barcelona,Paris Orly,2019-04-10T17:35:00,2019-04-10T19:25:00,110,8020,Vueling Airlines,VY,184.56
2019-04-03,Barcelona,Paris Orly,2019-04-10T06:00:00,2019-04-10T07:50:00,110,5266,Vueling Airlines,VY,130.34
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T10:05:00,2019-04-10T12:05:00,120,2253,Air France,AF,481.8
2019-04-03,Barcelona,Paris Charles de Gaulle,2019-04-10T20:15:00,2019-04-10T22:20:00,125,5116,Vueling Airlines,VY,136.05
